"","depress1","depress2","depress3","depress4","depress5","depress6","depress7","depress8","depress9","depress10","depress11","depress12","depress13","depress14","depress15","depress16","depress17","depress18","depress19","depress20","depression","vote18","female","age","educ","hispanic","black","income","married","attend","unemployed","polint","inteff1","inteff2","motivation"
"307","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.15","1.0","1.0","60.0","5.0","0.0","0.0","11.0","1.0","3.0","0.0","0.6666667","1.0","1.0","0.8888889"
"308","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","1.0","1.0","59.0","4.0","0.0","0.0","1.0","0.0","4.0","0.0","0.6666667","0.25","0.5","0.47222224"
"309","1.0","1.0","1.0","2.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.35","1.0","1.0","69.0","5.0","0.0","1.0","3.0","0.0","5.0","0.0","0.0","0.0","0.5","0.16666667"
"310","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","58.0","5.0","0.0","0.0","4.0","0.0","1.0","0.0","0.0","0.5","0.75","0.41666666"
"311","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.25","1.0","1.0","63.0","3.0","0.0","0.0","8.0","0.0","2.0","0.0","0.0","0.5","0.5","0.33333334"
"312","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.2","1.0","1.0","70.0","5.0","0.0","0.0","4.0","0.0","4.0","0.0","1.0","0.25","0.75","0.6666667"
"313","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","1.0","67.0","4.0","0.0","0.0","11.0","1.0","2.0","0.0","1.0","0.5","1.0","0.8333333"
"314","2.0","1.0","1.0","2.0","1.0","1.0","3.0","2.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.65","0.0","1.0","64.0","2.0","0.0","0.0","6.0","1.0","4.0","0.0","0.6666667","0.75","0.75","0.7222222"
"315","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","55.0","6.0","0.0","0.0","13.0","1.0","3.0","0.0","0.6666667","0.25","0.25","0.3888889"
"316","3.0","1.0","4.0","3.0","2.0","3.0","4.0","3.0","4.0","1.0","1.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","3.0","4.0","2.65","0.0","1.0","59.0","2.0","0.0","0.0","4.0","0.0","1.0","0.0","0.6666667","0.0","0.25","0.30555555"
"317","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.35","1.0","1.0","69.0","3.0","0.0","0.0","10.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0"
"318","2.0","2.0","1.0","2.0","2.0","1.0","2.0","4.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","88.0","7.0","0.0","0.0","11.0","1.0","1.0","0.0","0.33333334","0.25","0.75","0.44444445"
"319","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","0.0","72.0","4.0","0.0","0.0","9.0","1.0","1.0","0.0","0.6666667","1.0","1.0","0.8888889"
"320","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.25","1.0","1.0","61.0","3.0","0.0","0.0","4.0","1.0","1.0","0.0","1.0","0.25","1.0","0.75"
"321","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.35","1.0","1.0","60.0","3.0","0.0","0.0","7.0","1.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"322","2.0","2.0","2.0","3.0","2.0","4.0","2.0","4.0","4.0","4.0","2.0","4.0","4.0","2.0","3.0","4.0","3.0","4.0","4.0","3.0","3.1","1.0","1.0","71.0","2.0","0.0","1.0","2.0","0.0","4.0","0.0","0.6666667","0.0","0.5","0.3888889"
"323","2.0","1.0","2.0","1.0","2.0","2.0","2.0","3.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","3.0","1.65","1.0","1.0","73.0","5.0","0.0","0.0","6.0","0.0","1.0","0.0","1.0","0.5","0.75","0.75"
"324","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.3","1.0","0.0","80.0","3.0","0.0","0.0","10.0","0.0","1.0","0.0","0.6666667","0.75","0.75","0.7222222"
"325","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.25","1.0","0.0","72.0","7.0","0.0","0.0","11.0","0.0","2.0","0.0","0.6666667","0.25","0.75","0.5555556"
"326","1.0","1.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","0.0","69.0","7.0","0.0","0.0","6.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0"
"327","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.25","1.0","0.0","76.0","6.0","0.0","0.0","10.0","0.0","1.0","0.0","1.0","0.75","0.75","0.8333333"
"328","2.0","3.0","4.0","1.0","3.0","4.0","4.0","3.0","4.0","4.0","1.0","3.0","2.0","3.0","2.0","3.0","3.0","4.0","3.0","4.0","3.0","1.0","1.0","60.0","2.0","0.0","0.0","3.0","0.0","1.0","0.0","0.33333334","0.75","0.75","0.6111111"
"329","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.45","1.0","1.0","57.0","2.0","0.0","0.0","4.0","1.0","2.0","1.0","1.0","0.75","1.0","0.9166667"
"330","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.4","1.0","1.0","71.0","2.0","0.0","0.0","4.0","0.0","5.0","0.0","0.6666667","0.25","0.75","0.5555556"
"331","2.0","2.0","2.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","4.0","3.0","2.0","1.0","3.0","3.0","2.0","3.0","2.0","2.0","2.5","1.0","1.0","61.0","2.0","0.0","0.0","4.0","1.0","4.0","1.0","0.6666667","0.25","0.25","0.3888889"
"332","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","1.0","68.0","2.0","0.0","0.0","9.0","1.0","4.0","0.0","0.6666667","0.5","0.25","0.47222224"
"333","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","3.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.5","0.0","1.0","69.0","2.0","0.0","0.0","3.0","0.0","4.0","0.0","0.33333334","0.25","0.25","0.2777778"
"334","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.75","1.0","0.0","57.0","5.0","0.0","0.0","12.0","0.0","3.0","0.0","0.6666667","0.5","0.5","0.5555556"
"335","3.0","2.0","1.0","3.0","1.0","3.0","4.0","1.0","3.0","1.0","4.0","4.0","4.0","1.0","1.0","1.0","2.0","3.0","1.0","3.0","2.3","0.0","1.0","58.0","2.0","0.0","0.0","6.0","0.0","1.0","1.0","0.6666667","0.0","0.0","0.22222222"
"336","1.0","3.0","2.0","1.0","4.0","3.0","3.0","2.0","2.0","1.0","4.0","1.0","2.0","2.0","2.0","2.0","4.0","2.0","3.0","2.0","2.3","0.0","1.0","28.0","4.0","0.0","1.0","1.0","0.0","3.0","0.0","0.0","0.5","0.5","0.33333334"
"337","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","1.0","60.0","4.0","0.0","0.0","12.0","0.0","1.0","0.0","0.0","0.0","0.5","0.16666667"
"338","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","0.0","69.0","5.0","0.0","0.0","6.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"339","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","64.0","2.0","0.0","0.0","4.0","0.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"340","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","0.0","70.0","4.0","0.0","0.0","9.0","1.0","3.0","0.0","0.6666667","0.5","1.0","0.7222222"
"341","2.0","1.0","3.0","3.0","4.0","4.0","4.0","3.0","1.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","4.0","2.55","0.0","1.0","43.0","2.0","0.0","0.0","11.0","1.0","2.0","0.0","0.0","0.0","0.25","0.083333336"
"342","2.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.35","1.0","1.0","58.0","5.0","0.0","1.0","6.0","0.0","1.0","0.0","0.6666667","0.0","1.0","0.5555556"
"343","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.15","0.0","1.0","57.0","2.0","0.0","0.0","5.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0"
"344","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","1.0","75.0","4.0","0.0","0.0","5.0","1.0","4.0","0.0","0.6666667","0.25","0.25","0.3888889"
"345","1.0","1.0","1.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0","2.0","1.0","3.0","1.0","1.0","1.0","2.0","1.6","0.0","0.0","62.0","5.0","0.0","0.0","8.0","1.0","1.0","1.0","0.0","0.0","1.0","0.33333334"
"346","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","3.0","1.5","1.0","1.0","71.0","5.0","0.0","0.0","3.0","0.0","4.0","0.0","0.33333334","0.0","0.75","0.3611111"
"347","2.0","1.0","2.0","4.0","2.0","3.0","3.0","4.0","4.0","2.0","2.0","3.0","1.0","2.0","1.0","3.0","1.0","3.0","1.0","3.0","2.35","1.0","0.0","67.0","6.0","0.0","0.0","7.0","1.0","1.0","0.0","1.0","0.0","0.75","0.5833333"
"348","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","60.0","5.0","0.0","0.0","8.0","1.0","4.0","0.0","1.0","0.75","0.75","0.8333333"
"349","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.45","1.0","1.0","66.0","2.0","0.0","0.0","6.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"350","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","1.0","68.0","6.0","0.0","0.0","6.0","1.0","5.0","0.0","0.33333334","0.25","0.5","0.3611111"
"351","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","72.0","6.0","0.0","0.0","9.0","1.0","5.0","0.0","1.0","1.0","1.0","1.0"
"352","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.2","1.0","0.0","60.0","5.0","0.0","0.0","6.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"353","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.55","1.0","1.0","70.0","6.0","0.0","0.0","7.0","1.0","4.0","0.0","1.0","0.0","0.25","0.41666666"
"354","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.2","0.0","1.0","66.0","2.0","0.0","1.0","3.0","0.0","2.0","0.0","0.33333334","0.25","0.25","0.2777778"
"355","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","1.0","64.0","5.0","0.0","0.0","6.0","1.0","4.0","0.0","1.0","0.0","1.0","0.6666667"
"356","1.0","3.0","3.0","3.0","1.0","3.0","4.0","1.0","3.0","1.0","4.0","4.0","2.0","4.0","1.0","3.0","3.0","3.0","3.0","3.0","2.65","0.0","1.0","56.0","4.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","0.25","0.0","0.083333336"
"357","2.0","1.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","3.0","1.7","1.0","0.0","63.0","3.0","0.0","0.0","4.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0"
"358","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.25","1.0","1.0","66.0","5.0","0.0","0.0","11.0","0.0","1.0","0.0","0.6666667","0.75","1.0","0.8055556"
"359","1.0","1.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","1.0","1.0","63.0","3.0","0.0","0.0","3.0","0.0","4.0","0.0","0.6666667","0.75","0.5","0.6388889"
"360","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","0.0","73.0","6.0","0.0","0.0","10.0","1.0","4.0","0.0","1.0","0.25","1.0","0.75"
"361","1.0","1.0","1.0","4.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.3","1.0","1.0","40.0","3.0","0.0","0.0","11.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"362","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.15","1.0","1.0","56.0","3.0","0.0","1.0","6.0","0.0","4.0","1.0","1.0","0.5","1.0","0.8333333"
"363","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","3.0","1.0","2.0","1.0","1.0","3.0","2.0","2.0","1.75","1.0","0.0","66.0","7.0","0.0","0.0","11.0","1.0","1.0","0.0","0.33333334","0.5","1.0","0.6111111"
"364","1.0","1.0","1.0","1.0","2.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","3.0","1.5","1.0","1.0","64.0","4.0","0.0","0.0","4.0","1.0","5.0","0.0","1.0","0.0","1.0","0.6666667"
"365","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","0.0","66.0","6.0","0.0","0.0","4.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"366","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.2","1.0","0.0","72.0","5.0","0.0","0.0","11.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"367","2.0","2.0","2.0","1.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","1.0","2.0","2.0","1.0","2.15","0.0","1.0","68.0","3.0","0.0","1.0","10.0","0.0","2.0","0.0","1.0","0.0","0.25","0.41666666"
"368","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","0.0","76.0","6.0","0.0","0.0","12.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"369","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","1.0","63.0","3.0","0.0","0.0","6.0","0.0","4.0","1.0","0.33333334","0.25","0.25","0.2777778"
"370","2.0","3.0","2.0","1.0","2.0","1.0","3.0","3.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.8","0.0","0.0","65.0","3.0","0.0","0.0","9.0","0.0","2.0","0.0","0.6666667","0.25","0.5","0.47222224"
"371","1.0","3.0","2.0","2.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.5","1.0","1.0","61.0","2.0","0.0","0.0","6.0","0.0","1.0","1.0","1.0","0.75","1.0","0.9166667"
"372","1.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","2.0","2.0","3.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.6","1.0","1.0","86.0","2.0","0.0","0.0","8.0","0.0","5.0","0.0","0.33333334","0.25","0.75","0.44444445"
"373","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","3.0","1.9","1.0","1.0","63.0","3.0","0.0","0.0","7.0","1.0","2.0","0.0","0.6666667","0.25","0.75","0.5555556"
"374","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","4.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.6","1.0","1.0","60.0","4.0","0.0","0.0","8.0","1.0","5.0","1.0","0.33333334","0.5","0.5","0.44444445"
"375","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","70.0","4.0","0.0","1.0","5.0","1.0","2.0","0.0","0.6666667","0.25","0.25","0.3888889"
"376","1.0","1.0","1.0","1.0","2.0","1.0","1.0","4.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.55","1.0","1.0","67.0","3.0","0.0","1.0","3.0","0.0","5.0","0.0","0.6666667","0.5","1.0","0.7222222"
"377","4.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.4","1.0","1.0","52.0","2.0","0.0","0.0","5.0","1.0","5.0","1.0","1.0","0.0","1.0","0.6666667"
"378","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.25","1.0","0.0","66.0","5.0","0.0","0.0","10.0","1.0","2.0","0.0","1.0","0.75","1.0","0.9166667"
"379","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.3","1.0","0.0","77.0","6.0","0.0","0.0","6.0","1.0","4.0","0.0","0.6666667","0.5","1.0","0.7222222"
"380","1.0","1.0","1.0","2.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.35","1.0","0.0","68.0","5.0","0.0","0.0","3.0","1.0","2.0","0.0","1.0","0.5","0.0","0.5"
"381","2.0","1.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","4.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.45","0.0","0.0","65.0","4.0","0.0","0.0","4.0","1.0","1.0","0.0","0.6666667","1.0","1.0","0.8888889"
"382","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","81.0","3.0","0.0","0.0","7.0","1.0","5.0","0.0","1.0","0.75","1.0","0.9166667"
"383","1.0","3.0","2.0","1.0","1.0","2.0","3.0","4.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","1.95","1.0","0.0","72.0","5.0","0.0","0.0","8.0","1.0","1.0","0.0","0.0","0.5","0.5","0.33333334"
"384","2.0","1.0","2.0","2.0","3.0","1.0","2.0","3.0","1.0","1.0","4.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.75","0.0","1.0","71.0","2.0","0.0","0.0","3.0","0.0","1.0","0.0","0.0","0.25","0.5","0.25"
"385","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.4","1.0","1.0","59.0","6.0","0.0","0.0","5.0","0.0","5.0","0.0","0.6666667","0.25","0.75","0.5555556"
"386","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","66.0","5.0","0.0","0.0","10.0","1.0","1.0","0.0","0.6666667","0.75","1.0","0.8055556"
"387","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.55","1.0","1.0","62.0","3.0","0.0","0.0","2.0","0.0","4.0","1.0","1.0","1.0","1.0","1.0"
"388","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.2","0.0","1.0","66.0","2.0","0.0","0.0","8.0","0.0","4.0","0.0","0.33333334","0.25","0.25","0.2777778"
"389","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","0.0","1.0","71.0","2.0","0.0","0.0","6.0","1.0","5.0","0.0","0.33333334","0.75","0.75","0.6111111"
"390","2.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","1.6","0.0","1.0","64.0","2.0","0.0","0.0","5.0","1.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"391","1.0","1.0","1.0","2.0","3.0","1.0","2.0","3.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.7","1.0","0.0","63.0","5.0","0.0","0.0","6.0","1.0","2.0","0.0","1.0","0.25","1.0","0.75"
"392","2.0","2.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.85","1.0","1.0","59.0","4.0","0.0","0.0","4.0","0.0","4.0","0.0","1.0","0.5","0.75","0.75"
"393","1.0","4.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","2.0","4.0","2.0","3.0","3.0","2.0","1.0","1.9","0.0","1.0","20.0","3.0","0.0","1.0","11.0","0.0","1.0","0.0","0.6666667","0.5","0.75","0.6388889"
"394","2.0","2.0","3.0","3.0","3.0","3.0","1.0","3.0","1.0","2.0","4.0","2.0","4.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.2","0.0","1.0","24.0","2.0","0.0","0.0","7.0","1.0","2.0","1.0","0.33333334","0.25","0.75","0.44444445"
"395","1.0","1.0","1.0","3.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.55","1.0","0.0","68.0","5.0","0.0","0.0","6.0","1.0","2.0","0.0","0.33333334","0.5","0.5","0.44444445"
"396","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","1.0","63.0","4.0","0.0","0.0","11.0","1.0","1.0","0.0","0.33333334","0.0","0.5","0.2777778"
"397","1.0","1.0","2.0","3.0","2.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.7","0.0","0.0","63.0","3.0","0.0","0.0","5.0","1.0","1.0","0.0","0.6666667","0.25","0.5","0.47222224"
"398","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.35","1.0","1.0","72.0","5.0","0.0","0.0","4.0","0.0","4.0","0.0","0.33333334","0.25","0.5","0.3611111"
"399","1.0","1.0","1.0","2.0","2.0","2.0","4.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.5","1.0","1.0","55.0","7.0","0.0","0.0","11.0","1.0","1.0","0.0","0.33333334","0.25","0.5","0.3611111"
"400","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","1.0","72.0","5.0","0.0","0.0","9.0","1.0","3.0","0.0","0.0","0.0","0.25","0.083333336"
